seed,agent,K,F,T,stakes,structure,total_reward,total_penalty,utility,cognitive_cost,cost_adjusted_utility,dual_picks,dual_rate,dual_rate_cond,E_abs_mean,expansions,revisions
27,Network-NoTest,200,5,80,1.0,unstructured,-25.44622660551832,0.2681262412489211,-25.71435284676724,1.7469999999999999,-27.46135284676724,1.0,0.0125,0.0,0.3645062623734366,0.0,0.0
27,Network-NoUpdate,200,5,80,1.0,unstructured,-18.790393557790274,0.08143521897782645,-18.8718287767681,1.756,-20.6278287767681,4.0,0.05,0.03333333333333333,0.42414061809579684,0.0,0.0
28,Dot,20,5,80,0.0,structured,1.0458609742450604,0.0,1.0458609742450604,0.09,0.9558609742450604,0.0,0.0,0.0,8.635686303579686,0.0,0.0
28,Linear,20,5,80,0.0,structured,65.3587247777616,0.0,65.3587247777616,2.267,63.09172477776159,0.0,0.0,0.0,3.0148091655737765,0.0,0.0
28,Network-Full,20,5,80,0.0,structured,67.38655583560956,0.0,67.38655583560956,1.695,65.69155583560956,0.0,0.0,0.0,4.730143033508832,0.0,0.0
28,Network-NoTest,20,5,80,0.0,structured,79.02759209562906,0.0,79.02759209562906,1.723,77.30459209562906,0.0,0.0,0.0,4.201138802145478,0.0,0.0
28,Network-NoUpdate,20,5,80,0.0,structured,37.66858151893346,0.0,37.66858151893346,1.636,36.032581518933455,0.0,0.0,0.0,34.210465213615514,0.0,0.0
28,Dot,20,5,80,0.0,unstructured,3.727882530903561,0.0,3.727882530903561,0.09,3.637882530903561,0.0,0.0,0.0,4.710756455724764,0.0,0.0
28,Linear,20,5,80,0.0,unstructured,138.67060725995862,0.0,138.67060725995862,2.248,136.42260725995862,0.0,0.0,0.0,43.325585875428814,0.0,0.0
28,Network-Full,20,5,80,0.0,unstructured,-4.914006689878895,0.0,-4.914006689878895,1.688,-6.602006689878895,0.0,0.0,0.0,39.052853446018815,0.0,0.0
28,Network-NoTest,20,5,80,0.0,unstructured,22.527640149567638,0.0,22.527640149567638,1.765,20.762640149567638,0.0,0.0,0.0,46.8794509810292,0.0,0.0
28,Network-NoUpdate,20,5,80,0.0,unstructured,24.88721396090805,0.0,24.88721396090805,27.071,-2.1837860390919523,0.0,0.0,0.0,21.712356788520665,1.0,0.0
28,Dot,20,5,80,1.0,structured,10.609767693943224,92.5290882492284,-81.91932055528517,0.09,-82.00932055528517,6.0,0.075,0.08823529411764706,2.2273069592819743,0.0,0.0
28,Linear,20,5,80,1.0,structured,114.37729020910707,1509.4686728269794,-1395.0913826178723,2.267,-1397.3583826178724,1.0,0.0125,0.0,14.967462672091234,0.0,0.0
28,Network-Full,20,5,80,1.0,structured,103.81617915378456,0.016723260754352598,103.79945589303021,1.63,102.16945589303022,13.0,0.1625,0.3023255813953488,0.6152929764074169,0.0,0.0
28,Network-NoTest,20,5,80,1.0,structured,71.99035544211448,1.9834185030622855,70.0069369390522,1.6219999999999999,68.3849369390522,0.0,0.0,0.0,0.8655102641346021,0.0,0.0
28,Network-NoUpdate,20,5,80,1.0,structured,103.75901239468962,0.013149782487060557,103.74586261220256,1.623,102.12286261220255,13.0,0.1625,0.2826086956521739,0.63323780761713,0.0,0.0
28,Dot,20,5,80,1.0,unstructured,12.54112958642558,24.535530035515922,-11.994400449090342,0.09,-12.084400449090342,11.0,0.1375,0.12857142857142856,2.5909773437827193,0.0,0.0
28,Linear,20,5,80,1.0,unstructured,57.46990825951957,1425.701726671924,-1368.2318184124044,2.324,-1370.5558184124045,0.0,0.0,0.0,18.670047299044153,0.0,0.0
28,Network-Full,20,5,80,1.0,unstructured,19.511168233427135,0.3971046659363074,19.114063567490827,1.628,17.486063567490827,0.0,0.0,0.0,0.45826241771341325,0.0,0.0
28,Network-NoTest,20,5,80,1.0,unstructured,15.604968424051028,0.09120697168560993,15.513761452365419,1.742,13.771761452365418,1.0,0.0125,0.0,0.456493945114814,0.0,0.0
28,Network-NoUpdate,20,5,80,1.0,unstructured,11.535892558010957,0.87709396841958,10.658798589591377,1.756,8.902798589591377,0.0,0.0,0.0,0.44891670611550544,0.0,0.0
28,Dot,50,5,80,0.0,structured,4.286099095539759,0.0,4.286099095539759,0.09,4.1960990955397595,0.0,0.0,0.0,1.5046411035410139,0.0,0.0
28,Linear,50,5,80,0.0,structured,99.02657859537388,0.0,99.02657859537388,4.959,94.06757859537387,0.0,0.0,0.0,6.177755033130266,0.0,0.0
28,Network-Full,50,5,80,0.0,structured,58.53256593306794,0.0,58.53256593306794,1.774,56.75856593306794,0.0,0.0,0.0,29.296937059898433,0.0,0.0
28,Network-NoTest,50,5,80,0.0,structured,87.60272071192844,0.0,87.60272071192844,1.711,85.89172071192844,0.0,0.0,0.0,4.555199585183887,0.0,0.0
28,Network-NoUpdate,50,5,80,0.0,structured,98.53619648928553,0.0,98.53619648928553,1.7469999999999999,96.78919648928553,0.0,0.0,0.0,8.655441578869354,0.0,0.0
28,Dot,50,5,80,0.0,unstructured,-1.6867055489742682,0.0,-1.6867055489742682,0.09,-1.7767055489742682,0.0,0.0,0.0,7.824523799436013,0.0,0.0
28,Linear,50,5,80,0.0,unstructured,209.82631029694485,0.0,209.82631029694485,5.057,204.76931029694487,0.0,0.0,0.0,65.4066253997822,0.0,0.0
28,Network-Full,50,5,80,0.0,unstructured,3.743451276336282,0.0,3.743451276336282,1.774,1.9694512763362821,0.0,0.0,0.0,36.64897042036823,0.0,0.0
28,Network-NoTest,50,5,80,0.0,unstructured,4.844332647834954,0.0,4.844332647834954,1.738,3.106332647834954,0.0,0.0,0.0,52.729905637779154,0.0,0.0
28,Network-NoUpdate,50,5,80,0.0,unstructured,32.11910742476876,0.0,32.11910742476876,27.747,4.372107424768757,0.0,0.0,0.0,40.848000634670015,1.0,0.0
28,Dot,50,5,80,1.0,structured,-2.6726158904856394,369.2791772711021,-371.9517931615878,0.09,-372.04179316158775,4.0,0.05,0.05555555555555555,6.42020349554767,0.0,0.0
28,Linear,50,5,80,1.0,structured,3.7162026748434793,139.87869078193782,-136.16248810709433,5.008,-141.17048810709434,1.0,0.0125,0.014705882352941176,5.229228538254592,0.0,0.0
28,Network-Full,50,5,80,1.0,structured,17.759770924508004,0.25962355415074256,17.50014737035726,1.774,15.72614737035726,0.0,0.0,0.0,0.6950492438565756,0.0,0.0
28,Network-NoTest,50,5,80,1.0,structured,26.852731449391015,0.24187856700738358,26.610852882383632,1.738,24.872852882383633,1.0,0.0125,0.018518518518518517,0.6913786804311092,0.0,0.0
28,Network-NoUpdate,50,5,80,1.0,structured,16.14222916021574,0.22464427466459133,15.91758488555115,1.7469999999999999,14.17058488555115,0.0,0.0,0.0,0.5811327837923861,0.0,0.0
28,Dot,50,5,80,1.0,unstructured,12.425437285286563,62.10582857309963,-49.680391287813066,0.09,-49.77039128781307,12.0,0.15,0.1643835616438356,2.6436514186841333,0.0,0.0
28,Linear,50,5,80,1.0,unstructured,48.39953732116462,446.93537638130425,-398.5358390601396,5.253,-403.7888390601396,0.0,0.0,0.0,6.146070737773313,0.0,0.0
28,Network-Full,50,5,80,1.0,unstructured,36.03325326499397,4.66312649128036e-06,36.03324860186748,1.774,34.259248601867476,7.0,0.0875,0.0,0.17818548917106725,0.0,0.0
28,Network-NoTest,50,5,80,1.0,unstructured,44.53963849357342,0.0018172617392530714,44.537821231834165,1.765,42.772821231834165,10.0,0.125,0.06666666666666667,0.3215020267392095,0.0,0.0
28,Network-NoUpdate,50,5,80,1.0,unstructured,46.277648457824796,0.0039058985039398014,46.27374255932086,1.783,44.49074255932086,13.0,0.1625,0.0,0.2079634684285357,0.0,0.0
28,Dot,100,5,80,0.0,structured,-6.5497266170320385,0.0,-6.5497266170320385,0.09,-6.639726617032038,0.0,0.0,0.0,3.5812733518214572,0.0,0.0
28,Linear,100,5,80,0.0,structured,50.5328247028835,0.0,50.5328247028835,9.707,40.8258247028835,0.0,0.0,0.0,12.088762520067673,0.0,0.0
28,Network-Full,100,5,80,0.0,structured,62.82185261320328,0.0,62.82185261320328,1.765,61.05685261320328,0.0,0.0,0.0,1.7692994315970467,0.0,0.0
28,Network-NoTest,100,5,80,0.0,structured,65.55069460733945,0.0,65.55069460733945,1.765,63.78569460733945,0.0,0.0,0.0,0.8713373651953175,0.0,0.0
28,Network-NoUpdate,100,5,80,0.0,structured,27.96938302824323,0.0,27.96938302824323,1.756,26.21338302824323,0.0,0.0,0.0,60.10397857121196,0.0,0.0
28,Dot,100,5,80,0.0,unstructured,-4.139036805065273,0.0,-4.139036805065273,0.09,-4.229036805065273,0.0,0.0,0.0,1.9381940476640604,0.0,0.0
28,Linear,100,5,80,0.0,unstructured,165.3024634126493,0.0,165.3024634126493,9.707,155.5954634126493,0.0,0.0,0.0,45.550422601538365,0.0,0.0
28,Network-Full,100,5,80,0.0,unstructured,54.98330033683292,0.0,54.98330033683292,29.224,25.75930033683292,0.0,0.0,0.0,50.41374460793582,1.0,1.0
28,Network-NoTest,100,5,80,0.0,unstructured,13.699731694996077,0.0,13.699731694996077,1.729,11.970731694996076,0.0,0.0,0.0,9.412983307704334,0.0,0.0
28,Network-NoUpdate,100,5,80,0.0,unstructured,9.393874676260726,0.0,9.393874676260726,1.783,7.6108746762607264,0.0,0.0,0.0,16.63215662606294,0.0,0.0
28,Dot,100,5,80,1.0,structured,-12.468706456968818,30.49944048209395,-42.96814693906276,0.09,-43.058146939062766,1.0,0.0125,0.013333333333333334,3.593046265582145,0.0,0.0
28,Linear,100,5,80,1.0,structured,84.91475808251337,491.55789560682734,-406.64313752431394,10.004,-416.64713752431396,0.0,0.0,0.0,12.799276487658735,0.0,0.0
28,Network-Full,100,5,80,1.0,structured,71.4454754118313,0.09065926568138791,71.35481614614991,1.765,69.58981614614991,19.0,0.2375,0.47058823529411764,0.32477567119588086,0.0,0.0
28,Network-NoTest,100,5,80,1.0,structured,65.04701279715525,0.018972824592147917,65.02803997256309,1.756,63.27203997256309,13.0,0.1625,0.22727272727272727,0.3961390879799486,0.0,0.0
28,Network-NoUpdate,100,5,80,1.0,structured,67.46152273544175,0.017546671296781557,67.44397606414496,1.756,65.68797606414496,7.0,0.0875,0.045454545454545456,0.345976343577466,0.0,0.0
28,Dot,100,5,80,1.0,unstructured,11.184268494198493,127.99860291561593,-116.81433442141744,0.09,-116.90433442141745,0.0,0.0,0.0,5.92033984091999,0.0,0.0
28,Linear,100,5,80,1.0,unstructured,153.03565894614292,915.6597871976622,-762.6241282515193,9.707,-772.3311282515193,0.0,0.0,0.0,10.430114797123837,0.0,0.0
28,Network-Full,100,5,80,1.0,unstructured,-12.05576556257716,0.39408774531200613,-12.449853307889166,1.756,-14.205853307889166,0.0,0.0,0.0,0.40309622425793457,0.0,0.0
28,Network-NoTest,100,5,80,1.0,unstructured,-29.1781945730445,0.1744474504538998,-29.3526420234984,1.7469999999999999,-31.0996420234984,0.0,0.0,0.0,0.622227918347201,0.0,0.0
28,Network-NoUpdate,100,5,80,1.0,unstructured,-22.137010185139196,0.06599150579873586,-22.20300169093793,1.765,-23.968001690937932,1.0,0.0125,0.0,0.429738790596904,0.0,0.0
28,Dot,200,5,80,0.0,structured,11.866215947851432,0.0,11.866215947851432,0.09,11.776215947851432,0.0,0.0,0.0,1.3972407617097322,0.0,0.0
28,Linear,200,5,80,0.0,structured,82.57098561807193,0.0,82.57098561807193,19.006999999999998,63.56398561807193,0.0,0.0,0.0,8.860108763261543,0.0,0.0
28,Network-Full,200,5,80,0.0,structured,86.15313595330154,0.0,86.15313595330154,1.756,84.39713595330154,0.0,0.0,0.0,5.613927600517254,0.0,0.0
28,Network-NoTest,200,5,80,0.0,structured,78.23396678136378,0.0,78.23396678136378,1.7469999999999999,76.48696678136378,0.0,0.0,0.0,32.66542972694475,0.0,0.0
28,Network-NoUpdate,200,5,80,0.0,structured,82.79209153546607,0.0,82.79209153546607,1.738,81.05409153546607,0.0,0.0,0.0,30.861626345752654,0.0,0.0
28,Dot,200,5,80,0.0,unstructured,20.737864691530774,0.0,20.737864691530774,0.09,20.647864691530774,0.0,0.0,0.0,4.852148686351636,0.0,0.0
28,Linear,200,5,80,0.0,unstructured,89.65191559786906,0.0,89.65191559786906,19.206,70.44591559786906,0.0,0.0,0.0,35.08681774443038,0.0,0.0
28,Network-Full,200,5,80,0.0,unstructured,25.492753874073095,0.0,25.492753874073095,1.756,23.736753874073095,0.0,0.0,0.0,4.801090908921288,0.0,0.0
28,Network-NoTest,200,5,80,0.0,unstructured,13.139895170773794,0.0,13.139895170773794,1.7469999999999999,11.392895170773794,0.0,0.0,0.0,7.987369850015315,0.0,0.0
28,Network-NoUpdate,200,5,80,0.0,unstructured,28.164668602161647,0.0,28.164668602161647,1.7469999999999999,26.417668602161648,0.0,0.0,0.0,12.549533609019557,0.0,0.0
28,Dot,200,5,80,1.0,structured,2.923203564731479,47.46211449341806,-44.53891092868658,0.09,-44.62891092868659,9.0,0.1125,0.11538461538461539,3.95134742017813,0.0,0.0
28,Linear,200,5,80,1.0,structured,-57.20556139533094,5.861352908588462,-63.066914303919404,19.405,-82.4719143039194,0.0,0.0,0.0,2.8039879828833807,0.0,0.0
28,Network-Full,200,5,80,1.0,structured,95.10877805584519,0.40294649465824905,94.70583156118694,1.756,92.94983156118694,21.0,0.2625,0.043478260869565216,0.6697994213820844,0.0,0.0
28,Network-NoTest,200,5,80,1.0,structured,81.39126980984699,1.836078957183494,79.5551908526635,1.729,77.8261908526635,25.0,0.3125,0.061224489795918366,0.7751570177747977,0.0,0.0
28,Network-NoUpdate,200,5,80,1.0,structured,95.41178107245169,1.719292232548458,93.69248883990323,1.765,91.92748883990323,18.0,0.225,0.05660377358490566,0.7642263714261717,0.0,0.0
28,Dot,200,5,80,1.0,unstructured,7.590525946335399,64.15423117596394,-56.563705229628546,0.09,-56.65370522962855,2.0,0.025,0.028985507246376812,3.8601864943557977,0.0,0.0
28,Linear,200,5,80,1.0,unstructured,77.42814309375767,3443.5806638555127,-3366.152520761755,19.803,-3385.955520761755,0.0,0.0,0.0,30.461896844228185,0.0,0.0
28,Network-Full,200,5,80,1.0,unstructured,54.48041207801277,0.20501368666515585,54.275398391347615,33.615,20.660398391347613,0.0,0.0,0.0,0.6347420808027996,1.0,1.0
28,Network-NoTest,200,5,80,1.0,unstructured,9.334534493987569,0.3442494965765683,8.990284997411,1.738,7.252284997411001,2.0,0.025,0.022727272727272728,0.5939901866263165,0.0,0.0
28,Network-NoUpdate,200,5,80,1.0,unstructured,-27.243320602177874,1.4214146419776743,-28.664735244155548,1.756,-30.420735244155548,4.0,0.05,0.0,0.5980296901822848,0.0,0.0
29,Dot,20,5,80,0.0,structured,10.218167031171326,0.0,10.218167031171326,0.09,10.128167031171326,0.0,0.0,0.0,5.93265274767648,0.0,0.0
29,Linear,20,5,80,0.0,structured,108.79884908711276,0.0,108.79884908711276,2.343,106.45584908711275,0.0,0.0,0.0,106.52418365130829,0.0,0.0
29,Network-Full,20,5,80,0.0,structured,84.62759222322266,0.0,84.62759222322266,1.651,82.97659222322267,0.0,0.0,0.0,26.7965866779248,0.0,0.0
29,Network-NoTest,20,5,80,0.0,structured,66.23413168364954,0.0,66.23413168364954,1.765,64.46913168364954,0.0,0.0,0.0,6.414017734864248,0.0,0.0
29,Network-NoUpdate,20,5,80,0.0,structured,99.57992215781758,0.0,99.57992215781758,1.528,98.05192215781757,0.0,0.0,0.0,93.65743734193022,0.0,0.0
29,Dot,20,5,80,0.0,unstructured,13.005863896525211,0.0,13.005863896525211,0.09,12.915863896525211,0.0,0.0,0.0,3.7747065054731515,0.0,0.0
29,Linear,20,5,80,0.0,unstructured,66.49785473054735,0.0,66.49785473054735,2.286,64.21185473054734,0.0,0.0,0.0,2.706651451134171,0.0,0.0
29,Network-Full,20,5,80,0.0,unstructured,88.14943716315499,0.0,88.14943716315499,27.433,60.716437163154986,0.0,0.0,0.0,17.205374169533133,1.0,1.0
29,Network-NoTest,20,5,80,0.0,unstructured,36.880912040107944,0.0,36.880912040107944,1.698,35.182912040107944,0.0,0.0,0.0,6.332766317796116,0.0,0.0
29,Network-NoUpdate,20,5,80,0.0,unstructured,37.67972015567593,0.0,37.67972015567593,1.709,35.97072015567593,0.0,0.0,0.0,12.564410903052925,0.0,0.0
29,Dot,20,5,80,1.0,structured,-5.621908159520948,145.88936911468048,-151.51127727420143,0.09,-151.60127727420144,2.0,0.025,0.02702702702702703,6.650291093506375,0.0,0.0
29,Linear,20,5,80,1.0,structured,37.52192647387758,207.59699110554297,-170.07506463166538,2.229,-172.3040646316654,0.0,0.0,0.0,6.3081734931612665,0.0,0.0
29,Network-Full,20,5,80,1.0,structured,24.84198660489264,0.3572033568699764,24.484783248022662,1.61,22.874783248022663,0.0,0.0,0.0,0.5631697895195908,0.0,0.0
29,Network-NoTest,20,5,80,1.0,structured,98.68409337860987,0.08033218016936616,98.60376119844051,1.722,96.88176119844051,31.0,0.3875,0.044444444444444446,0.9009986381644837,0.0,0.0
29,Network-NoUpdate,20,5,80,1.0,structured,31.128938034587826,1.0061282655805528,30.122809769007272,1.577,28.54580976900727,2.0,0.025,0.047619047619047616,0.6268825004767161,0.0,0.0
29,Dot,20,5,80,1.0,unstructured,-4.268697471853103,2.468703919314037,-6.73740139116714,0.09,-6.82740139116714,6.0,0.075,0.08333333333333333,3.1357925468222083,0.0,0.0
29,Linear,20,5,80,1.0,unstructured,59.2441852453736,380.67469516733115,-321.43050992195754,2.324,-323.75450992195755,42.0,0.525,0.5526315789473685,8.309569718700793,0.0,0.0
29,Network-Full,20,5,80,1.0,unstructured,48.34237439250576,0.35757715108228655,47.98479724142347,1.649,46.33579724142347,45.0,0.5625,0.27586206896551724,0.5758485082635028,0.0,0.0
29,Network-NoTest,20,5,80,1.0,unstructured,73.08290226281476,0.022843693306655588,73.0600585695081,1.686,71.3740585695081,47.0,0.5875,0.41304347826086957,0.5384999463239365,0.0,0.0
29,Network-NoUpdate,20,5,80,1.0,unstructured,36.322845298472615,0.6425965855194431,35.68024871295317,1.602,34.078248712953176,39.0,0.4875,0.25,0.6066540237910188,0.0,0.0
29,Dot,50,5,80,0.0,structured,-0.03020185255474428,0.0,-0.03020185255474428,0.09,-0.12020185255474428,0.0,0.0,0.0,6.343198734767053,0.0,0.0
29,Linear,50,5,80,0.0,structured,105.48358499057493,0.0,105.48358499057493,5.106,100.37758499057493,0.0,0.0,0.0,12.942253152775006,0.0,0.0
29,Network-Full,50,5,80,0.0,structured,57.077696992735646,0.0,57.077696992735646,1.729,55.34869699273565,0.0,0.0,0.0,22.02387807606864,0.0,0.0
29,Network-NoTest,50,5,80,0.0,structured,94.34895036562642,0.0,94.34895036562642,1.783,92.56595036562642,0.0,0.0,0.0,5.92383517662679,0.0,0.0
29,Network-NoUpdate,50,5,80,0.0,structured,100.31150544604688,0.0,100.31150544604688,1.756,98.55550544604688,0.0,0.0,0.0,11.502488551021546,0.0,0.0
29,Dot,50,5,80,0.0,unstructured,2.5964268103868524,0.0,2.5964268103868524,0.09,2.5064268103868526,0.0,0.0,0.0,9.058466493018717,0.0,0.0
29,Linear,50,5,80,0.0,unstructured,95.6176259639943,0.0,95.6176259639943,5.155,90.4626259639943,0.0,0.0,0.0,4.155596269595542,0.0,0.0
29,Network-Full,50,5,80,0.0,unstructured,9.054677138356812,0.0,9.054677138356812,27.747,-18.692322861643188,0.0,0.0,0.0,12.354503745555139,1.0,0.0
29,Network-NoTest,50,5,80,0.0,unstructured,22.22617059945847,0.0,22.22617059945847,1.738,20.48817059945847,0.0,0.0,0.0,33.2654671053947,0.0,0.0
29,Network-NoUpdate,50,5,80,0.0,unstructured,-26.101487111266888,0.0,-26.101487111266888,1.756,-27.857487111266888,0.0,0.0,0.0,50.426880744042535,0.0,0.0
29,Dot,50,5,80,1.0,structured,11.03231574306736,109.00980968816972,-97.97749394510237,0.09,-98.06749394510237,3.0,0.0375,0.0379746835443038,5.246865664618123,0.0,0.0
29,Linear,50,5,80,1.0,structured,-9.025509405917303,1942.0966467499436,-1951.122156155861,5.057,-1956.179156155861,0.0,0.0,0.0,21.226360066473564,0.0,0.0
29,Network-Full,50,5,80,1.0,structured,99.46968137108306,0.15674701414055683,99.31293435694249,1.774,97.53893435694249,27.0,0.3375,0.5348837209302325,0.6271728452928114,0.0,0.0
29,Network-NoTest,50,5,80,1.0,structured,101.38498099016829,0.5576358295325836,100.8273451606357,1.756,99.0713451606357,26.0,0.325,0.43902439024390244,0.583460342463051,0.0,0.0
29,Network-NoUpdate,50,5,80,1.0,structured,102.07154712121503,0.4514844585132362,101.6200626627018,1.765,99.8550626627018,32.0,0.4,0.40476190476190477,0.6703762656990025,0.0,0.0
29,Dot,50,5,80,1.0,unstructured,-8.763864274040058,0.34771518279526203,-9.11157945683532,0.09,-9.20157945683532,4.0,0.05,0.05194805194805195,5.951659645045134,0.0,0.0
29,Linear,50,5,80,1.0,unstructured,11.004685715006605,871.7659255277609,-860.7612398127543,5.057,-865.8182398127543,0.0,0.0,0.0,14.68080938919322,0.0,0.0
29,Network-Full,50,5,80,1.0,unstructured,46.254730865820456,0.03432056393587169,46.220410301884584,1.738,44.482410301884585,9.0,0.1125,0.3103448275862069,0.4478457229686465,0.0,0.0
29,Network-NoTest,50,5,80,1.0,unstructured,56.39382779181533,0.03560259361980794,56.35822519819553,1.7469999999999999,54.61122519819553,10.0,0.125,0.3125,0.4657342460782319,0.0,0.0
29,Network-NoUpdate,50,5,80,1.0,unstructured,60.6417966588637,0.1132924689678787,60.52850418989582,1.7469999999999999,58.78150418989582,12.0,0.15,0.3333333333333333,0.5790868856795922,0.0,0.0
29,Dot,100,5,80,0.0,structured,6.196973497823089,0.0,6.196973497823089,0.09,6.106973497823089,0.0,0.0,0.0,6.6194835684688424,0.0,0.0
29,Linear,100,5,80,0.0,structured,128.2385650940703,0.0,128.2385650940703,9.509,118.72956509407031,0.0,0.0,0.0,61.11554494001132,0.0,0.0
29,Network-Full,100,5,80,0.0,structured,140.74871295182234,0.0,140.74871295182234,1.765,138.98371295182235,0.0,0.0,0.0,70.75503405624785,0.0,0.0
29,Network-NoTest,100,5,80,0.0,structured,128.3786982249815,0.0,128.3786982249815,1.729,126.64969822498149,0.0,0.0,0.0,67.56609108941115,0.0,0.0
29,Network-NoUpdate,100,5,80,0.0,structured,139.0535107767424,0.0,139.0535107767424,1.711,137.3425107767424,0.0,0.0,0.0,65.86997072004509,0.0,0.0
29,Dot,100,5,80,0.0,unstructured,2.264789548909231,0.0,2.264789548909231,0.09,2.174789548909231,0.0,0.0,0.0,4.5648194124712305,0.0,0.0
29,Linear,100,5,80,0.0,unstructured,79.59316687422991,0.0,79.59316687422991,9.707,69.8861668742299,0.0,0.0,0.0,14.313437969967163,0.0,0.0
29,Network-Full,100,5,80,0.0,unstructured,8.90517074189898,0.0,8.90517074189898,28.738,-19.83282925810102,0.0,0.0,0.0,39.08202075398735,1.0,0.0
29,Network-NoTest,100,5,80,0.0,unstructured,-8.068485155624904,0.0,-8.068485155624904,1.7469999999999999,-9.815485155624904,0.0,0.0,0.0,48.44442510249919,0.0,0.0
29,Network-NoUpdate,100,5,80,0.0,unstructured,11.794948465540532,0.0,11.794948465540532,28.756,-16.961051534459468,0.0,0.0,0.0,35.79100002993909,1.0,0.0
29,Dot,100,5,80,1.0,structured,-19.189321825732506,133.3544446700602,-152.54376649579268,0.09,-152.63376649579268,1.0,0.0125,0.01282051282051282,8.779067033738958,0.0,0.0
29,Linear,100,5,80,1.0,structured,71.79887002574203,614.2093436865961,-542.410473660854,9.806000000000001,-552.216473660854,0.0,0.0,0.0,8.661914641061077,0.0,0.0
29,Network-Full,100,5,80,1.0,structured,71.0886372688132,0.4969682917669024,70.5916689770463,1.738,68.8536689770463,4.0,0.05,0.0,0.4864041926126236,0.0,0.0
29,Network-NoTest,100,5,80,1.0,structured,100.01091612360524,4.682254387857689,95.32866173574754,1.783,93.54566173574754,35.0,0.4375,0.75,0.5042055966155028,0.0,0.0
29,Network-NoUpdate,100,5,80,1.0,structured,72.19038572357884,0.00414049331241384,72.18624523026642,1.72,70.46624523026642,10.0,0.125,0.0,0.48352099688039785,0.0,0.0
29,Dot,100,5,80,1.0,unstructured,8.164356297183394,65.29022819044901,-57.12587189326562,0.09,-57.21587189326562,5.0,0.0625,0.06944444444444445,4.773923480084579,0.0,0.0
29,Linear,100,5,80,1.0,unstructured,73.92490196142421,0.7591184281985647,73.16578353322565,9.41,63.75578353322565,1.0,0.0125,0.02,0.7662250287773814,0.0,0.0
29,Network-Full,100,5,80,1.0,unstructured,-27.52224863424326,0.24827896995673648,-27.770527604199998,1.774,-29.5445276042,0.0,0.0,0.0,0.34910021931575,0.0,0.0
29,Network-NoTest,100,5,80,1.0,unstructured,-1.362445383153682,0.3902716678579026,-1.7527170510115846,1.765,-3.5177170510115845,0.0,0.0,0.0,0.5197408060145847,0.0,0.0
29,Network-NoUpdate,100,5,80,1.0,unstructured,-12.151666513981326,0.01314132348182622,-12.164807837463151,1.774,-13.938807837463152,0.0,0.0,0.0,0.3312840473449983,0.0,0.0
29,Dot,200,5,80,0.0,structured,-4.920691221315248,0.0,-4.920691221315248,0.09,-5.0106912213152475,0.0,0.0,0.0,2.975070713997476,0.0,0.0
29,Linear,200,5,80,0.0,structured,78.56454285883063,0.0,78.56454285883063,18.808,59.756542858830635,0.0,0.0,0.0,9.945904149541231,0.0,0.0
29,Network-Full,200,5,80,0.0,structured,61.023914223095865,0.0,61.023914223095865,1.7469999999999999,59.276914223095865,0.0,0.0,0.0,16.575571737529796,0.0,0.0
29,Network-NoTest,200,5,80,0.0,structured,62.987808987549606,0.0,62.987808987549606,1.738,61.249808987549606,0.0,0.0,0.0,7.585864090034574,0.0,0.0
29,Network-NoUpdate,200,5,80,0.0,structured,79.28758413923306,0.0,79.28758413923306,1.738,77.54958413923306,0.0,0.0,0.0,8.923560685310914,0.0,0.0
29,Dot,200,5,80,0.0,unstructured,-5.889555169237692,0.0,-5.889555169237692,0.09,-5.979555169237692,0.0,0.0,0.0,5.490537041168594,0.0,0.0
29,Linear,200,5,80,0.0,unstructured,45.57970350855148,0.0,45.57970350855148,18.808,26.771703508551482,0.0,0.0,0.0,38.78746071114792,0.0,0.0
29,Network-Full,200,5,80,0.0,unstructured,8.541930558930789,0.0,8.541930558930789,1.756,6.785930558930788,0.0,0.0,0.0,26.603311093989266,0.0,0.0
29,Network-NoTest,200,5,80,0.0,unstructured,-10.285359617491167,0.0,-10.285359617491167,1.774,-12.059359617491168,0.0,0.0,0.0,33.201932530881244,0.0,0.0
29,Network-NoUpdate,200,5,80,0.0,unstructured,13.647571591588079,0.0,13.647571591588079,1.729,11.91857159158808,0.0,0.0,0.0,41.778857467681355,0.0,0.0
29,Dot,200,5,80,1.0,structured,-2.207742268922426,296.59690337823247,-298.80464564715487,0.09,-298.89464564715485,8.0,0.1,0.08974358974358974,8.24111723889024,0.0,0.0
29,Linear,200,5,80,1.0,structured,115.44615140299969,242.9284910392492,-127.4823396362495,19.206,-146.6883396362495,0.0,0.0,0.0,8.817867894788996,0.0,0.0
29,Network-Full,200,5,80,1.0,structured,78.50419600480105,0.16145830298531427,78.34273770181574,1.72,76.62273770181574,15.0,0.1875,0.023809523809523808,0.5776648020077962,0.0,0.0
29,Network-NoTest,200,5,80,1.0,structured,93.4441030950591,0.4540500885420012,92.9900530065171,1.783,91.2070530065171,18.0,0.225,0.02564102564102564,0.5370723294513027,0.0,0.0
29,Network-NoUpdate,200,5,80,1.0,structured,74.81348627137638,0.811744197370706,74.00174207400568,1.765,72.23674207400568,4.0,0.05,0.0,0.8667043796355411,0.0,0.0
29,Dot,200,5,80,1.0,unstructured,-8.399517140150786,1.3082603571926388,-9.707777497343425,0.09,-9.797777497343425,0.0,0.0,0.0,3.0281379251576057,0.0,0.0
